address,baths,beds,cars,link,price,solddate,type
"4 Hackman Street, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-105799929,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQxMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 Aug 2009,house
"17 Walpole Street, McDowall", 2, 4, 1,/sold/property-house-qld-mcdowall-105732698,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 Aug 2009,house
"11 Blake Close, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-105827960,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Aug 2009,house
"75 De Mille Street, McDowall", 1, 4, 1,/sold/property-house-qld-mcdowall-105735643,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Jun 2009,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105637239,Contact agent,26 Jun 2009,house
"4 Chico Place, McDowall", 3, 4, 5,/sold/property-house-qld-mcdowall-105680424,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Jun 2009,house
"15 Stallone Circuit, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-105711404,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 May 2009,house
"11 Belafonte Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105579552,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,19 May 2009,house
"51 Gleason Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-105541873,Contact agent,30 Apr 2009,house
"28 Lisa Street, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-105577938,Contact agent,22 Apr 2009,townhouse
"20/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-105596358,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 Apr 2009,townhouse
"26 Hoffman Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-105585468,Contact agent,14 Apr 2009,house
"32 Beckett Road, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-105460730,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM2MywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Apr 2009,house
"17 Bassey Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-105649646,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Apr 2009,house
"7 Ruggles Court, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105444591,Contact agent,23 Mar 2009,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105474613,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Mar 2009,house
"17 Seberg Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-105446953,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQwNSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Jan 2009,house
"Address available on request, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-105350970,Contact agent,27 Jan 2009,house
"16 Macgraw Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-105142704,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Nov 2008,house
"11/195 Old Northern Road, McDowall", 1, 3, 1,/sold/property-townhouse-qld-mcdowall-105062475,Contact agent,13 Oct 2008,townhouse
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-104703325,Contact agent,06 Oct 2008,house
"19 Laurina Cr, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-104905340,"Range: $615,000 - $715,000",12 Sep 2008,house
"6 Landis St, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-104939886,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Aug 2008,house
"Address available on request, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-104945632,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Aug 2008,house
"Address available on request, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-104935676,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,17 Jul 2008,house
"36 Gielgud Cr, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-104928804,Contact agent,04 Jul 2008,house
"17 Gielgud Cres, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-104973860,Contact agent,30 Jun 2008,house
"341 Trouts Rd, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-104885249,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 Jun 2008,house
"92 DeMille St, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-104639189,Contact agent,12 Jun 2008,house
"Address available on request, McDowall", 2, 2, 1,/sold/property-apartment-qld-mcdowall-105042236,"Range: $390,000 - $460,000",10 Mar 2008,apartment
"Address available on request, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-104530861,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4NiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Feb 2008,townhouse
"5 Ford Close, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-104379262,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,29 Nov 2007,house
"16 Cilento St, McDowall", 2, 2, 1,/sold/property-house-qld-mcdowall-104211513,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM5MywwMjA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,10 Oct 2007,house
"6/234 Trouts Road, McDowall", 2, 3, 1,/sold/property-villa-qld-mcdowall-107335957,Contact agent,03 Dec 2003,villa
"3 Redford Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105996125,Contact agent,28 Jun 2002,house
"Address available on request, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-105988115,Contact agent,17 Jun 2002,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105872512,Contact agent,26 Apr 2002,house
"20/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-105054930,Contact agent,,townhouse
"402/117 Flockton Street, McDowall", 2, 2, 1,/sold/property-apartment-qld-mcdowall-104510883,Contact agent,,apartment
"608/117 Flockton Street, McDowall", 2, 3, 2,/sold/property-apartment-qld-mcdowall-104517754,Contact agent,,apartment
"29 Stallone Circuit, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-105790878,Contact agent,,house
"134 Streisand Drive, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-106165703,Contact agent,,house
"303/117 Flockton Street, McDowall", 2, 2, 1,/sold/property-apartment-qld-mcdowall-104510882,Contact agent,,apartment
"609/117 Flockton Street, McDowall", 2, 3, 2,/sold/property-apartment-qld-mcdowall-104517753,Contact agent,,apartment
"2/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-unit-qld-mcdowall-107872061,Contact agent,,unit
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105493073,Contact agent,,house
"403/117 Flockton Street, McDowall", 2, 2, 1,/sold/property-apartment-qld-mcdowall-104510881,Contact agent,,apartment
"16/62 Rogers Parade West, Everton Park", 2, 2, 1,/sold/property-townhouse-qld-everton+park-124999662,"$415,000",30 Mar 2017,townhouse
"23/6 Myrtle Crescent, Bridgeman Downs", 2, 3, 2,/sold/property-townhouse-qld-bridgeman+downs-124956466,"$370,000",29 Mar 2017,townhouse
"13 Violet Street, Everton Hills", 1, 3, 2,/sold/property-house-qld-everton+hills-124936082,Contact agent,28 Mar 2017,house
"15 Yeerinbool Court, Arana Hills", 2, 3, 2,/sold/property-house-qld-arana+hills-124625082,"$485,000",18 Apr 2017,house
"Lot 67 Saltbeck Close, Bridgeman Downs", 4, 5, 2,/sold/property-house-qld-bridgeman+downs-125028610,"$904,300",15 Apr 2017,house
"Address available on request, Aspley", 2, 4, 2,/sold/property-house-qld-aspley-124038718,"$639,000",12 Apr 2017,house
"28 Old Northern Road, Albany Creek", 2, 4, 4,/sold/property-house-qld-albany+creek-124192494,"$560,000",12 Apr 2017,house
"71 Galaxy Street, Bridgeman Downs", 3, 5, 4,/sold/property-house-qld-bridgeman+downs-123447442,"$847,000",10 Apr 2017,house
"29 Atrium Way, Everton Hills", 3, 5, 2,/sold/property-house-qld-everton+hills-124231930,"$755,000",10 Apr 2017,house
"91 View Crescent, Arana Hills", 2, 4, 4,/sold/property-house-qld-arana+hills-124855558,"$585,500",10 Apr 2017,house
"Lot 58 Saltbeck Close, Bridgeman Downs", 3, 4, 2,/sold/property-house-qld-bridgeman+downs-125028590,"$796,400",07 Apr 2017,house
"Lot 4 Needham Place, Bridgeman Downs", 3, 5, 2,/sold/property-house-qld-bridgeman+downs-125028614,"$773,700",07 Apr 2017,house
"5 Mirbelia Street, Everton Hills", 1, 3, 3,/sold/property-house-qld-everton+hills-124854706,"$576,500",06 Apr 2017,house
"4 Redgrave St, Stafford Heights", 2, 3, 2,/sold/property-house-qld-stafford+heights-124747486,"$572,450",06 Apr 2017,house
"3 Yalamba Court, Arana Hills", 1, 3, 2,/sold/property-house-qld-arana+hills-124783998,"$502,000",06 Apr 2017,house
"24 Grantsell Street, Aspley", 1, 3, 1,/sold/property-house-qld-aspley-123909214,"$495,000",06 Apr 2017,house
"72/16 Stay Place, Carseldine", 2, 3, 1,/sold/property-villa-qld-carseldine-124652882,"$341,000",06 Apr 2017,villa
"15 Bangalow Street, Bridgeman Downs", 3, 4, 2,/sold/property-house-qld-bridgeman+downs-124606662,"$770,000",05 Apr 2017,house
"94 Barton St, Everton Park", 1, 3, 1,/sold/property-house-qld-everton+park-124805118,"$561,803",05 Apr 2017,house
"30 Cawdor Street, Arana Hills", 1, 3, 2,/sold/property-house-qld-arana+hills-124673206,"$518,005",05 Apr 2017,house
"21  Fairway Outlook, Arana Hills", 2, 3, 2,/sold/property-house-qld-arana+hills-124666574,"$502,000",04 Apr 2017,house
"23 Terrence Street, Aspley", 1, 3, 2,/sold/property-house-qld-aspley-124864470,"$601,000",03 Apr 2017,house
"4 Flinders Way, Albany Creek", 2, 4, 3,/sold/property-house-qld-albany+creek-124287598,"$575,000",03 Apr 2017,house
"108/117 Flockton Street, Everton Park", 1, 1, 1,/sold/property-unit-qld-everton+park-123497974,"$265,200",03 Apr 2017,unit
"58 Retreat Street, Bridgeman Downs", 4, 4, 7,/sold/property-house-qld-bridgeman+downs-110427609,"$4,960,000",31 Mar 2017,house
"Lot 10 Pulsar Street, Bridgeman Downs", 4, 5, 2,/sold/property-house-qld-bridgeman+downs-125028582,"$835,700",31 Mar 2017,house
"Address available on request, Bridgeman Downs", 3, 4, 2,/sold/property-house-qld-bridgeman+downs-125052066,"$768,800",31 Mar 2017,house
"28 Ansford Street, Stafford Heights", 1, 3, 1,/sold/property-house-qld-stafford+heights-124428978,"$610,000",29 Mar 2017,house
"44/74 Prospect Road, Gaythorne", 2, 3, 2,/sold/property-apartment-qld-gaythorne-124053262,"$492,500",29 Mar 2017,apartment
"3 Hibiscus St, Everton Hills", 1, 3, 2,/sold/property-house-qld-everton+hills-123903694,"$480,000",29 Mar 2017,house
"12/763 Zillmere Road, Aspley", 1, 2, 1,/sold/property-retirement+living-qld-aspley-124385338,"$225,000",29 Mar 2017,retirement living
"15 Luckins Street, Aspley", 3, 4, 2,/sold/property-house-qld-aspley-123456946,"$650,000",28 Mar 2017,house
"Lot 1, 29 Navua Avenue, Aspley",,,,/sold/property-residential+land-qld-aspley-201737290,"$345,000",28 Mar 2017,residential land
"Lot 2, 29 Navua Avenue, Aspley",,,,/sold/property-residential+land-qld-aspley-201737294,"$315,000",28 Mar 2017,residential land
"Lot 3, 29 Navua Avenue, Aspley",,,,/sold/property-residential+land-qld-aspley-201737298,"$315,000",28 Mar 2017,residential land
"492 - 494 Samford Road, Gaythorne", 3, 8, 4,/sold/property-house-qld-gaythorne-124194166,"$1,075,000",27 Mar 2017,house
"4 Chantilly Court, Albany Creek", 3, 4, 4,/sold/property-house-qld-albany+creek-124779242,"$710,000",27 Mar 2017,house
"7 Braidwood Street, Everton Park", 2, 3, 2,/sold/property-house-qld-everton+park-124637910,"$622,000",27 Mar 2017,house
"326 Maundrell Tce, Aspley", 2, 4, 2,/sold/property-house-qld-aspley-124450338,"$565,000",27 Mar 2017,house
"35 Chowchilla St, Albany Creek", 2, 4, 2,/sold/property-house-qld-albany+creek-124465310,"$530,000",27 Mar 2017,house
"1/27 Barrymore Street, Everton Park", 2, 3, 2,/sold/property-townhouse-qld-everton+park-124868718,"$525,000",27 Mar 2017,townhouse
"19 Wynford Street, Aspley", 1, 3, 1,/sold/property-house-qld-aspley-124459138,"$520,000",27 Mar 2017,house
"100 View Crescent, Arana Hills", 2, 4, 2,/sold/property-house-qld-arana+hills-124581686,"$625,000",24 Mar 2017,house
"4 Purdy Street, Aspley", 1, 3, 1,/sold/property-house-qld-aspley-124531806,"$573,000",24 Mar 2017,house
"32 Cobbity Crescent, Arana Hills", 1, 3, 2,/sold/property-house-qld-arana+hills-124758522,"$430,500",23 Mar 2017,house
"9/5 Lucy Street, Gaythorne", 1, 1, 1,/sold/property-unit-qld-gaythorne-123427574,"$300,000",23 Mar 2017,unit
"100 Gordon Parade, Everton Park", 1, 3, 2,/sold/property-house-qld-everton+park-124888654,"$752,335",22 Mar 2017,house
"42 Hillenvale Avenue, Arana Hills", 2, 4, 2,/sold/property-house-qld-arana+hills-124415486,"$709,000",22 Mar 2017,house
"9/37 Lade Street, Gaythorne", 2, 3, 2,/sold/property-unit-qld-gaythorne-124779718,"$470,000",22 Mar 2017,unit
"44 Hawkes Avenue, Arana Hills", 2, 4, 4,/sold/property-house-qld-arana+hills-123813498,"$662,000",20 Mar 2017,house
"26 Talwin Street, Aspley", 2, 3, 3,/sold/property-house-qld-aspley-124460862,"$647,000",20 Mar 2017,house
"8 Dorkay Street, Stafford Heights", 1, 3, 4,/sold/property-house-qld-stafford+heights-124754494,"$587,500",20 Mar 2017,house
"24 Cycas Street, Arana Hills", 1, 3, 1,/sold/property-house-qld-arana+hills-124862098,"$470,000",20 Mar 2017,house
"24 Cherston Street, Chermside West", 1, 4, 2,/sold/property-house-qld-chermside+west-124745154,"$559,000",19 Mar 2017,house
"3 Saturn Crescent, Bridgeman Downs", 3, 5, 2,/sold/property-house-qld-bridgeman+downs-124403426,"$778,000",17 Mar 2017,house
"71 Grays Road, Gaythorne", 2, 5, 2,/sold/property-house-qld-gaythorne-123795850,"$730,000",17 Mar 2017,house
"3 Lexia Place, Carseldine", 3, 4, 2,/sold/property-house-qld-carseldine-124820278,"$708,000",17 Mar 2017,house
"39 Lillydale Street, Carseldine", 2, 4, 3,/sold/property-house-qld-carseldine-124047466,"$695,000",17 Mar 2017,house
"29 Petrie Crescent, Aspley", 2, 4, 2,/sold/property-house-qld-aspley-124686134,"$650,000",17 Mar 2017,house
"17 Darwin Street, Aspley", 1, 3, 1,/sold/property-house-qld-aspley-124479910,"$480,000",17 Mar 2017,house
"Unit 8, 20 Brickfield Road, Aspley", 1, 2, 1,/sold/property-townhouse-qld-aspley-124736118,"$360,000",17 Mar 2017,townhouse
"112 Barton Street, Everton Park", 1, 3, 1,/sold/property-house-qld-everton+park-124678734,"$455,000",16 Mar 2017,house
"228A Maundrell Terrace, Aspley",,,,/sold/property-residential+land-qld-aspley-201563146,"$520,000",15 Mar 2017,residential land
"17 Lily Street, Everton Hills", 1, 3, 1,/sold/property-house-qld-everton+hills-124659510,"$499,000",15 Mar 2017,house
"142 Kirby Road, Aspley", 1, 3, 1,/sold/property-house-qld-aspley-124417218,"$544,500",14 Mar 2017,house
"25/669 Beams Road, Carseldine", 2, 3, 1,/sold/property-townhouse-qld-carseldine-124652478,"$388,000",14 Mar 2017,townhouse
"64 KARRI PLACE, Bridgeman Downs", 2, 3, 2,/sold/property-house-qld-bridgeman+downs-124646674,"$765,000",13 Mar 2017,house
"5 Rupicola Court, Arana Hills", 3, 5, 2,/sold/property-house-qld-arana+hills-124491566,"$730,000",13 Mar 2017,house
"37 Parton Street, Stafford Heights", 3, 4, 2,/sold/property-house-qld-stafford+heights-124637858,"$655,588",13 Mar 2017,house
"14  Daniel Drive, Albany Creek", 2, 4, 2,/sold/property-house-qld-albany+creek-124439510,"$605,000",13 Mar 2017,house
"9 Bevlin Court, Albany Creek", 2, 3, 2,/sold/property-house-qld-albany+creek-124370450,"$535,000",10 Mar 2017,house
"257 Webster Road, Stafford Heights", 1, 3, 0,/sold/property-house-qld-stafford+heights-124714266,"$480,000",10 Mar 2017,house
"5 Cathy Court, Albany Creek", 1, 3, 0,/sold/property-house-qld-albany+creek-124476774,"$430,000",10 Mar 2017,house
"210/117  Flockton Street, Everton Park", 1, 1, 1,/sold/property-unit-qld-everton+park-124288490,"$310,000",10 Mar 2017,unit
"10 Goodenia Street, Everton Hills", 1, 4, 4,/sold/property-house-qld-everton+hills-124611758,"$640,000",09 Mar 2017,house
"14 Nyora Street, Everton Hills", 2, 3, 3,/sold/property-house-qld-everton+hills-124813186,"$605,000",09 Mar 2017,house
"14 Jacqueline Court, Everton Hills", 2, 4, 2,/sold/property-house-qld-everton+hills-124310610,"$585,000",09 Mar 2017,house
"37/23 Railton Street, Aspley", 2, 3, 2,/sold/property-townhouse-qld-aspley-124639870,"$390,000",09 Mar 2017,townhouse
"50/735 Trouts Road, Aspley", 1, 2, 2,/sold/property-townhouse-qld-aspley-124562518,"$350,000",09 Mar 2017,townhouse
"6/40 Mott Street, Gaythorne", 2, 2, 1,/sold/property-unit-qld-gaythorne-124194870,"$330,000",09 Mar 2017,unit
"8/55 Grays Road, Gaythorne", 1, 2, 1,/sold/property-unit-qld-gaythorne-124373938,"$325,000",09 Mar 2017,unit
"23 Ironbark Place, Bridgeman Downs", 3, 5, 2,/sold/property-house-qld-bridgeman+downs-124479346,"$920,000",08 Mar 2017,house
"24 Mitcham Street, Gaythorne", 1, 3, 4,/sold/property-house-qld-gaythorne-124526878,"$865,000",08 Mar 2017,house
"7 Janie Street, Aspley", 2, 4, 2,/sold/property-house-qld-aspley-124746110,"$640,000",08 Mar 2017,house
"57 Patricks Road, Arana Hills", 1, 3, 2,/sold/property-house-qld-arana+hills-124619350,"$460,000",08 Mar 2017,house
"28/589 Beams Road, Carseldine", 2, 3, 1,/sold/property-townhouse-qld-carseldine-124547058,"$376,000",08 Mar 2017,townhouse
"34 Wyman Street, Stafford Heights", 3, 4, 2,/sold/property-house-qld-stafford+heights-124827518,"$839,000",07 Mar 2017,house
"11 Max Court, Albany Creek", 2, 5, 2,/sold/property-house-qld-albany+creek-124613082,"$579,000",07 Mar 2017,house
"165 Plucks Road, Arana Hills", 2, 4, 1,/sold/property-house-qld-arana+hills-124756166,"$520,000",07 Mar 2017,house
"2/45 Lacey Road, Carseldine", 2, 3, 1,/sold/property-townhouse-qld-carseldine-122853722,"$365,000",07 Mar 2017,townhouse
"25 Fairlane Street, Chermside West", 2, 3, 2,/sold/property-house-qld-chermside+west-124757546,"$657,000",06 Mar 2017,house
"12 Brian Morrison Drive, Albany Creek", 2, 4, 2,/sold/property-house-qld-albany+creek-124724198,"$640,000",06 Mar 2017,house
"16 Barrymore Street, Everton Park", 1, 4, 1,/sold/property-house-qld-everton+park-124784466,"$631,200",06 Mar 2017,house
"15 Broula Street, Stafford Heights", 1, 3, 1,/sold/property-house-qld-stafford+heights-124613382,"$610,000",06 Mar 2017,house
"18 Lucan Avenue, Aspley", 2, 3, 2,/sold/property-house-qld-aspley-124581682,"$580,000",06 Mar 2017,house
"8 Strathford Avenue, Albany Creek", 2, 3, 7,/sold/property-house-qld-albany+creek-124600258,"$572,500",06 Mar 2017,house
"442 South Pine Road, Everton Park", 2, 3, 1,/sold/property-house-qld-everton+park-123494362,"$560,000",06 Mar 2017,house
"16/8 Lackeen Street, Everton Park", 3, 4, 2,/sold/property-townhouse-qld-everton+park-124751994,"$531,500",06 Mar 2017,townhouse
"20 Cuphea Street, Arana Hills", 1, 3, 2,/sold/property-house-qld-arana+hills-124721306,"$530,000",06 Mar 2017,house
"2 Sharon Court, Albany Creek", 1, 4, 1,/sold/property-house-qld-albany+creek-124293818,"$530,000",06 Mar 2017,house
"27 Kingfisher Street, Albany Creek", 1, 3, 2,/sold/property-house-qld-albany+creek-124602938,"$515,000",06 Mar 2017,house
"13 Gilford Crescent, Albany Creek", 2, 4, 2,/sold/property-house-qld-albany+creek-124495622,"$510,000",06 Mar 2017,house
"1/669 Beams Road, Carseldine", 2, 4, 2,/sold/property-house-qld-carseldine-124243658,"$505,000",06 Mar 2017,house
"3/40 Griffith Street, Everton Park", 1, 2, 1,/sold/property-villa-qld-everton+park-124455094,"$352,000",06 Mar 2017,villa
"1/28 Cutbush Rd, Everton Park", 1, 2, 1,/sold/property-townhouse-qld-everton+park-124697930,"$335,000",06 Mar 2017,townhouse
"14 Belfort Street, Stafford Heights", 3, 3, 3,/sold/property-house-qld-stafford+heights-124417938,"$810,000",03 Mar 2017,house
"21 Huxtable Street, Chermside West", 2, 4, 2,/sold/property-house-qld-chermside+west-124733722,"$775,000",03 Mar 2017,house
"3 Cosme Place, Bridgeman Downs", 2, 5, 2,/sold/property-house-qld-bridgeman+downs-124066470,"$680,000",03 Mar 2017,house
"31 Augusta Street, Aspley", 3, 4, 2,/sold/property-house-qld-aspley-124513578,"$675,000",03 Mar 2017,house
"31 Hornby Street, Everton Park", 1, 4, 1,/sold/property-house-qld-everton+park-124581358,"$535,000",03 Mar 2017,house
"19 Pullen Road, Everton Park", 1, 3, 1,/sold/property-house-qld-everton+park-124626234,"$499,000",03 Mar 2017,house
"51/25 Northmarque Street, Carseldine", 2, 4, 2,/sold/property-townhouse-qld-carseldine-124237326,"$410,000",03 Mar 2017,townhouse
"85 Fallon Street, Everton Park", 2, 4, 2,/sold/property-house-qld-everton+park-122587606,"$1,150,000",02 Mar 2017,house
"217 Kirby Road, Aspley", 2, 4, 0,/sold/property-house-qld-aspley-124714382,"$800,000",02 Mar 2017,house
"92 Felstead Street, Everton Park", 2, 4, 3,/sold/property-house-qld-everton+park-124354674,"$635,000",02 Mar 2017,house
"42 Maundrell Terrace, Chermside West", 1, 3, 4,/sold/property-house-qld-chermside+west-123936674,"$515,000",02 Mar 2017,house
"37 Mailmans Track, Bunya",,,,/sold/property-residential+land-qld-bunya-201681126,"$380,000",02 Mar 2017,residential land
"14 Cawarra Street, Carseldine", 2, 5, 2,/sold/property-house-qld-carseldine-124726902,"$751,000",01 Mar 2017,house
"22 Strathford Avenue, Albany Creek", 1, 3, 2,/sold/property-house-qld-albany+creek-124263714,"$525,000",01 Mar 2017,house
"12 Jillaine Street, Everton Hills", 2, 4, 2,/sold/property-house-qld-everton+hills-124120850,"$735,000",28 Feb 2017,house
"2 Highland Place, Bridgeman Downs", 2, 4, 2,/sold/property-house-qld-bridgeman+downs-124315662,"$735,000",28 Feb 2017,house
"40 Dicaprio Circuit, Bridgeman Downs", 2, 4, 2,/sold/property-house-qld-bridgeman+downs-123979186,"$715,000",28 Feb 2017,house
"5 Covey Street, Chermside West", 2, 3, 2,/sold/property-house-qld-chermside+west-123886414,"$575,000",28 Feb 2017,house
"56 Remick Street, Stafford Heights", 2, 4, 2,/sold/property-house-qld-stafford+heights-123853778,"$560,000",28 Feb 2017,house
"Address available on request, Bridgeman Downs", 3, 4, 2,/sold/property-house-qld-bridgeman+downs-124106442,"$770,000",27 Feb 2017,house
"23 Centre Street, Aspley", 2, 4, 2,/sold/property-house-qld-aspley-123194734,"$681,000",27 Feb 2017,house
"Address available on request, Aspley", 2, 4, 2,/sold/property-house-qld-aspley-123194730,"$670,000",27 Feb 2017,house
"4 Seligan Street, Albany Creek", 2, 3, 4,/sold/property-house-qld-albany+creek-124461166,"$610,500",27 Feb 2017,house
"14/30 Graham Road, Carseldine", 1, 2, 1,/sold/property-villa-qld-carseldine-124682350,"$333,000",27 Feb 2017,villa
"64 Redwood Street, Stafford Heights", 1, 3, 1,/sold/property-house-qld-stafford+heights-124562470,"$835,000",25 Feb 2017,house
"15 Ashley Road, Chermside West", 2, 3, 2,/sold/property-house-qld-chermside+west-124745506,"$728,500",24 Feb 2017,house
"45 Walkers Road (cul-de-sac), Everton Hills", 2, 4, 2,/sold/property-house-qld-everton+hills-124447302,"$680,000",24 Feb 2017,house
"24 Dicaprio Circuit, Bridgeman Downs", 2, 4, 2,/sold/property-house-qld-bridgeman+downs-125076130,"$660,000",24 Feb 2017,house
"178 Flockton Street, Everton Park", 1, 3, 2,/sold/property-house-qld-everton+park-124289622,"$505,000",24 Feb 2017,house
"20/60 Prospect Road, Gaythorne", 2, 2, 1,/sold/property-apartment-qld-gaythorne-124239554,"$405,000",24 Feb 2017,apartment
"24/128 Queens Road, Everton Park", 1, 2, 2,/sold/property-townhouse-qld-everton+park-123303242,"$335,000",24 Feb 2017,townhouse
"6/596 South Pine Road, Everton Park", 2, 2, 1,/sold/property-unit-qld-everton+park-124466090,"$296,000",24 Feb 2017,unit
"47 Carson Drive, Bunya", 2, 4, 3,/sold/property-house-qld-bunya-124490618,"$985,000",23 Feb 2017,house
